week_start_date,year,month,week_of_year,demand_kg,production_kg,inventory_kg,colombo_auction_price_lkr,auction_price_lag1w,auction_price_lag4w,rainfall_index,usd_lkr_rate,festival_flag,global_commodity_shock,demand_rolling4w_avg,demand_rolling12w_avg,demand_lag1w,demand_lag2w,demand_lag4w,demand_lag8w,demand_lag13w,demand_lag26w,demand_lag52w,demand_rollmean4w,demand_rollstd4w,demand_rollmean12w,demand_rollstd12w,demand_rollmean26w,demand_rollstd26w,week_sin,week_cos,month_sin,month_cos,quarter,grade_BOP,grade_BOPF,grade_Dust,grade_OP,grade_Pekoe
2024-09-02,2024,9,36,4901,5584,577,1754.69,1776.02,1831.99,35.8,315.59,0,0.0451,4991.0,4597.0,4966.0,5015.0,5335.0,4964.0,3914.0,3735.0,4811.0,4990.75,281.5864284134922,4597.0,517.1743156105861,4228.923076923077,587.2326232815686,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,3,True,False,False,False,False
2024-09-09,2024,9,37,4028,3853,380,1833.31,1817.46,1926.64,58.3,310.94,0,0.0276,4882.0,4685.0,4901.0,4966.0,4647.0,4489.0,3846.0,3681.0,4440.0,4882.25,163.63653829957033,4684.916666666667,464.9364488993707,4273.7692307692305,592.5028477698511,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,3,True,False,False,False,False
2024-09-16,2024,9,38,3920,3798,0,1803.31,1805.92,1951.74,61.1,309.0,0,-0.0171,4728.0,4683.0,4028.0,4901.0,5015.0,4038.0,4053.0,3528.0,4332.0,4727.5,468.6651256494344,4682.833333333333,468.07086358086735,4287.115384615385,582.4392381646732,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,3,True,False,False,False,False
2024-09-23,2024,9,39,4721,4528,0,1774.61,1710.59,1798.14,72.6,312.38,0,-0.0146,4454.0,4675.0,3920.0,4028.0,4966.0,5246.0,4012.0,3928.0,4387.0,4453.75,556.3526309814669,4675.166666666667,480.64215252918086,4302.192307692308,566.8683811419191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,3,True,False,False,False,False
2024-09-30,2024,9,40,4344,3756,0,1775.15,1743.27,1720.76,44.8,308.34,0,-0.013,4392.0,4689.0,4721.0,3920.0,4901.0,5335.0,4553.0,4672.0,4078.0,4392.5,490.78202901084325,4689.166666666667,479.2048021715225,4332.692307692308,567.2631677964471,-0.992708874098054,0.1205366802553232,-1.0,-1.8369701987210297e-16,3,True,False,False,False,False
2024-10-07,2024,10,41,4657,4090,0,1666.85,1658.71,1686.5,40.0,310.06,0,0.0212,4253.0,4638.0,4344.0,4721.0,4028.0,4647.0,4964.0,3586.0,3720.0,4253.25,360.0086804509027,4637.5,480.30132587404864,4320.076923076923,563.0469907975288,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,4,True,False,False,False,False
2024-10-14,2024,10,42,4165,4201,0,1703.48,1733.54,1651.59,56.6,303.29,0,-0.0484,4410.0,4652.0,4657.0,4344.0,3920.0,5015.0,4489.0,3522.0,3340.0,4410.5,366.14432491391545,4651.5,478.022346377624,4361.2692307692305,546.1164386972645,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,4,True,False,False,False,False
2024-10-21,2024,10,43,3678,3497,0,1659.06,1661.8,1634.55,62.3,305.8,0,-0.0274,4472.0,4662.0,4165.0,4657.0,4721.0,4966.0,4038.0,3491.0,4460.0,4471.75,262.5888738440129,4662.083333333333,464.4170262193557,4386.0,520.550708384878,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,4,True,False,False,False,False
2024-10-28,2024,10,44,3681,3617,0,1655.06,1621.7,1671.86,53.3,317.54,0,-0.0077,4211.0,4531.0,3678.0,4165.0,4344.0,4901.0,5246.0,4572.0,3518.0,4211.0,409.3938608886724,4531.416666666667,504.0825073759548,4393.192307692308,508.8504707067292,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,4,True,False,False,False,False
2024-11-04,2024,11,45,3639,4118,632,1538.22,1559.19,1597.44,35.9,316.33,0,-0.0516,4045.0,4394.0,3681.0,3678.0,4657.0,4028.0,5335.0,3889.0,3149.0,4045.25,467.66396411668677,4393.583333333333,490.32242793221127,4358.923076923077,526.0392322309738,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,4,True,False,False,False,False
2024-11-11,2024,11,46,4890,5052,0,1497.77,1477.72,1439.16,23.6,310.6,0,-0.0305,3791.0,4310.0,3639.0,3681.0,4165.0,3920.0,4647.0,4827.0,3886.0,3790.75,250.23239198792865,4309.583333333333,527.8671420887786,4349.307692307692,537.1401879755973,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,4,True,False,False,False,False
2024-11-18,2024,11,47,3859,3731,0,1563.9,1564.85,1507.77,31.8,315.4,0,-0.0501,3972.0,4299.0,4890.0,3639.0,3678.0,4721.0,5015.0,3906.0,3830.0,3972.0,612.2989465939006,4299.166666666667,513.7252242790995,4351.7307692307695,539.5181226014406,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,4,True,False,False,False,False
2024-11-25,2024,11,48,4658,5058,456,1667.8,1658.11,1739.35,52.9,313.74,0,-0.033,4017.0,4207.0,3859.0,4890.0,3681.0,4344.0,4966.0,3537.0,3946.0,4017.25,589.5966841833496,4206.916666666667,481.4758482252743,4349.923076923077,541.1475897074221,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,4,True,False,False,False,False
2024-12-02,2024,12,49,3404,3215,0,1550.22,1501.61,1457.67,13.8,318.63,0,0.0059,4262.0,4187.0,4658.0,3859.0,3639.0,4657.0,4901.0,3914.0,4228.0,4261.5,606.0079757450945,4186.666666666667,453.95360862965254,4393.038461538462,517.9479881817641,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,4,True,False,False,False,False
2024-12-09,2024,12,50,3924,4118,161,1606.33,1632.74,1662.37,56.1,318.11,0,0.0165,4203.0,4135.0,3404.0,4658.0,4890.0,4165.0,4028.0,3846.0,4053.0,4202.75,691.7925387474681,4134.666666666667,506.4813257498623,4373.423076923077,545.7277103521061,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,4,True,False,False,False,False
2024-12-16,2024,12,51,3923,3585,0,1628.16,1615.93,1543.18,42.5,313.16,0,-0.0113,3961.0,4135.0,3924.0,3404.0,3859.0,3678.0,3920.0,4053.0,3646.0,3961.25,518.9189885393163,4135.0,506.3284955980162,4376.423076923077,542.9195279653811,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,4,True,False,False,False,False
2024-12-23,2024,12,52,3533,4050,604,1461.42,1444.9,1570.8,6.7,319.69,0,-0.03,3977.0,4068.0,3923.0,3924.0,4658.0,3681.0,4721.0,4012.0,3536.0,3977.25,515.6920107971428,4068.5,473.72172498976386,4371.423076923077,546.6033423298401,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,4,True,False,False,False,False
2022-01-03,2022,1,1,3937,4082,0,1722.17,1739.84,1704.29,22.9,316.15,0,0.0133,3334.0,3800.0,3493.0,3602.0,2955.0,4462.0,4465.0,4722.0,4067.0,3333.5,284.7484269783876,3800.1666666666665,745.7424407117949,4356.692307692308,827.038609460563,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,1,False,True,False,False,False
2022-01-10,2022,1,2,4282,4246,154,1717.12,1654.25,1752.23,0.0,317.24,0,0.04,3579.0,3824.0,3937.0,3493.0,3284.0,5049.0,3645.0,4938.0,3432.0,3579.0,272.7110803273913,3824.5,744.9826721596811,4326.5,827.4977341358706,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,1,False,True,False,False,False
2022-01-17,2022,1,3,3861,4171,0,1540.03,1530.51,1493.7,31.4,315.51,0,-0.0602,3828.0,3837.0,4282.0,3937.0,3602.0,3656.0,4137.0,4564.0,3369.0,3828.5,356.5094669149748,3836.5833333333335,751.6581014764283,4301.2692307692305,818.0540108179804,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,1,False,True,False,False,False
2022-01-24,2022,1,4,3666,3616,0,1598.21,1566.66,1589.82,0.0,312.7,0,-0.0356,3893.0,3733.0,3861.0,4282.0,3493.0,3410.0,5105.0,5221.0,3617.0,3893.25,323.6668812220359,3732.9166666666665,638.0113219761022,4274.2307692307695,820.6365971703822,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,1,False,True,False,False,False
2022-01-31,2022,1,5,3917,3759,120,1903.91,1858.46,1973.91,26.4,314.22,0,0.0388,3936.0,3805.0,3666.0,3861.0,3937.0,2955.0,2804.0,5789.0,3813.0,3936.5,257.0609525644314,3804.75,568.6758343251904,4214.423076923077,805.3988414730636,0.5680647467311558,0.8229838658936564,0.49999999999999994,0.8660254037844387,1,False,True,False,False,False
2022-02-07,2022,2,6,3788,3680,0,1866.12,1876.58,1805.69,5.5,315.57,0,0.0646,3932.0,3759.0,3917.0,3666.0,4282.0,3284.0,4462.0,4163.0,3105.0,3931.5,257.24242781210523,3759.3333333333335,531.9932216474047,4142.423076923077,740.0288196051237,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,1,False,True,False,False,False
2022-02-14,2022,2,7,2760,2883,0,1591.5,1586.15,1561.45,15.9,315.59,0,-0.072,3808.0,3654.0,3788.0,3917.0,3861.0,3602.0,5049.0,5411.0,2796.0,3808.0,108.40356697698104,3654.25,346.1812780505663,4128.0,743.2590396355761,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,1,False,True,False,False,False
2022-02-21,2022,2,8,3397,3275,152,1708.37,1751.49,1646.48,40.9,320.18,0,-0.0012,3533.0,3580.0,2760.0,3788.0,3666.0,3493.0,3656.0,4750.0,3445.0,3532.75,525.2614428390236,3579.5833333333335,431.80750305774626,4026.0384615384614,742.0481106111226,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,1,False,True,False,False,False
2022-02-28,2022,2,9,4090,4216,0,1715.58,1748.28,1750.79,3.3,318.1,0,-0.0389,3466.0,3578.0,3397.0,2760.0,3917.0,3937.0,3410.0,4881.0,4995.0,3465.5,519.7053652471429,3578.5,432.28767778370946,3974.0,736.66942382591,0.8854560256532099,0.4647231720437686,0.8660254037844386,0.5000000000000001,1,False,True,False,False,False
2022-03-07,2022,3,10,3712,3725,68,1813.87,1741.18,1859.97,47.4,320.94,1,-0.0376,3509.0,3673.0,4090.0,3397.0,3788.0,4282.0,2955.0,5702.0,4436.0,3508.75,574.1506045165033,3673.0833333333335,406.8869528803286,3943.576923076923,713.6886813213112,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,1,False,True,False,False,False
2022-03-14,2022,3,11,3957,3884,0,1885.54,1916.66,1820.14,34.9,320.81,1,0.0,3490.0,3709.0,3712.0,4090.0,2760.0,3861.0,3284.0,3787.0,3744.0,3489.75,562.9780191090941,3708.75,388.00073219236924,3867.0384615384614,617.836643831957,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,1,False,True,False,False,False
2022-03-21,2022,3,12,3810,3693,0,1760.08,1679.25,1721.32,35.0,325.87,1,-0.018,3789.0,3738.0,3957.0,3712.0,3397.0,3666.0,3602.0,4455.0,3656.0,3789.0,304.6407720578445,3738.3333333333335,392.6275897621317,3873.576923076923,617.8552693359115,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,1,False,True,False,False,False
2022-03-28,2022,3,13,3074,3038,446,1822.05,1813.72,1749.58,20.0,326.83,1,0.0016,3892.0,3765.0,3810.0,3957.0,4090.0,3917.0,3493.0,4824.0,4129.0,3892.25,165.88424679074538,3764.75,385.2147276047906,3848.769230769231,606.4195450473068,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,1,False,True,False,False,False
2022-04-04,2022,4,14,5501,5507,52,2043.62,1976.46,2029.24,26.0,319.11,1,0.0596,3638.0,3693.0,3074.0,3810.0,3712.0,3788.0,3937.0,4465.0,4592.0,3638.25,389.4084188441055,3692.8333333333335,428.28364291422014,3781.4615384615386,590.7629122258235,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,2,False,True,False,False,False
2022-04-11,2022,4,15,3462,3780,33,2115.72,2108.09,2231.9,50.1,322.28,1,0.0809,4086.0,3794.0,5501.0,3074.0,3957.0,2760.0,4282.0,3645.0,4274.0,4085.5,1019.6706984773726,3794.4166666666665,661.6930706127777,3821.3076923076924,668.5305539303789,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,2,False,True,False,False,False
2022-04-18,2022,4,16,4635,5218,533,2026.15,2036.92,1990.76,63.2,320.8,1,0.0242,3962.0,3761.0,3462.0,5501.0,3810.0,3397.0,3861.0,4137.0,5484.0,3961.75,1069.2939648821239,3761.1666666666665,668.0375375045538,3814.269230769231,671.4181146017602,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,2,False,True,False,False,False
2022-04-25,2022,4,17,4578,4993,124,2031.92,2024.23,2106.83,51.6,318.26,1,0.0647,4168.0,3842.0,4635.0,3462.0,3074.0,4090.0,3666.0,5105.0,4274.0,4168.0,1109.0912195727333,3841.9166666666665,712.5687792427564,3833.423076923077,687.8942461208349,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,2,False,True,False,False,False
2022-05-02,2022,5,18,4427,4303,0,1898.93,1873.2,1989.63,75.0,324.62,0,-0.046,4544.0,3897.0,4578.0,4635.0,5501.0,3712.0,3917.0,2804.0,3841.0,4544.0,835.8648216069386,3897.0,743.7660922628814,3813.153846153846,655.9502232522016,0.8229838658936565,-0.5680647467311557,0.49999999999999994,-0.8660254037844387,2,False,True,False,False,False
2022-05-09,2022,5,19,5181,4989,0,2121.42,2149.67,2157.19,91.9,322.88,0,-0.0128,4276.0,3950.0,4427.0,4578.0,3462.0,3957.0,3788.0,4462.0,4917.0,4275.5,549.3878411468525,3950.25,757.9913797782789,3875.576923076923,632.8939989019898,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,2,False,True,False,False,False
2022-05-16,2022,5,20,4721,5021,423,1937.08,1903.65,1990.81,32.7,326.52,0,-0.021,4705.0,4152.0,5181.0,4427.0,4635.0,3810.0,2760.0,5049.0,4460.0,4705.25,329.08395585321244,4152.0,734.2079219998041,3903.230769230769,673.920607056486,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,2,False,True,False,False,False
2022-05-23,2022,5,21,4970,4955,0,2015.66,1976.81,1938.49,45.1,318.16,0,-0.0144,4727.0,4262.0,4721.0,5181.0,4578.0,3074.0,3397.0,3656.0,4483.0,4726.75,325.7569390409549,4262.333333333333,709.5023010191813,3890.6153846153848,654.4018995646668,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,2,False,True,False,False,False
2022-05-30,2022,5,22,5072,5239,235,1937.81,1902.25,2016.69,77.3,327.02,0,-0.0459,4825.0,4336.0,4970.0,4721.0,4427.0,5501.0,4090.0,3410.0,4367.0,4824.75,325.05422624540523,4335.666666666667,735.0874200743153,3941.153846153846,685.5556982365574,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,2,False,True,False,False,False
2022-06-06,2022,6,23,4693,4498,0,2043.73,2055.76,2024.57,86.3,315.83,0,-0.0517,4986.0,4449.0,5072.0,4970.0,5181.0,3462.0,3712.0,2955.0,5045.0,4986.0,196.55533571999294,4449.0,735.03135369118,4005.076923076923,711.0587555512923,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,2,False,True,False,False,False
2022-06-13,2022,6,24,6041,6763,568,2079.32,2108.14,2028.93,72.5,324.56,0,0.0289,4864.0,4510.0,4693.0,5072.0,4721.0,4635.0,3957.0,3284.0,4338.0,4864.0,186.35986692418282,4510.333333333333,720.8147326379201,4071.923076923077,689.7684204471474,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,2,False,True,False,False,False
2022-06-20,2022,6,25,5098,5198,117,1997.95,2019.88,1977.57,56.1,318.6,0,-0.054,5194.0,4696.0,6041.0,4693.0,4970.0,4578.0,3810.0,3602.0,4755.0,5194.0,586.9327048308,4696.25,806.3952476636643,4177.961538461538,770.937220830294,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,2,False,True,False,False,False
2022-06-27,2022,6,26,4711,4999,705,2144.04,2162.61,2025.89,72.7,313.51,0,-0.0503,5226.0,4865.0,5098.0,6041.0,5072.0,4427.0,3074.0,3493.0,4225.0,5226.0,573.9959349449545,4864.916666666667,628.2249826199811,4235.5,781.9786825738917,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,2,False,True,False,False,False
2022-07-04,2022,7,27,5253,5375,111,2319.64,2332.66,2482.81,63.3,321.22,0,0.1048,5136.0,4799.0,4711.0,5098.0,4693.0,5181.0,5501.0,3937.0,4722.0,5135.75,631.754897092218,4799.083333333333,596.0790762570954,4282.346153846154,772.139932515224,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,3,False,True,False,False,False
2022-07-11,2022,7,28,5302,5492,323,1989.46,1944.19,1973.43,93.5,319.12,0,-0.0882,5276.0,4948.0,5253.0,4711.0,6041.0,4721.0,3462.0,4282.0,4938.0,5275.75,558.7673188963951,4948.333333333333,432.6824015442009,4332.961538461538,791.4871309513111,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,3,False,True,False,False,False
2022-07-18,2022,7,29,4854,4444,0,2189.08,2141.37,2120.36,76.7,307.37,0,0.0724,5091.0,5004.0,5302.0,5253.0,5098.0,4970.0,4635.0,3861.0,4564.0,5091.0,267.8395041811403,5003.916666666667,431.6125068398764,4372.192307692308,813.8235690482679,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,3,False,True,False,False,False
2022-07-25,2022,7,30,4968,5170,141,2044.77,1980.78,2052.57,64.9,300.69,0,-0.0216,5030.0,5027.0,4854.0,5302.0,4711.0,5072.0,4578.0,3666.0,5221.0,5030.0,292.3753295566034,5026.916666666667,413.8406496869653,4410.384615384615,812.172793285915,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,3,False,True,False,False,False
2022-08-01,2022,8,31,5229,4789,0,2132.33,2097.43,2263.03,76.3,307.7,0,0.0058,5094.0,5072.0,4968.0,4854.0,5253.0,4693.0,4427.0,3917.0,5789.0,5094.25,217.57814688060725,5072.0,369.6541381050371,4460.461538461538,804.5431613416014,-0.5680647467311556,-0.8229838658936566,-0.8660254037844385,-0.5000000000000004,3,False,True,False,False,False
2022-08-08,2022,8,32,4861,4931,0,2110.66,2134.22,1897.1,82.2,310.79,0,0.0342,5088.0,5076.0,5229.0,4968.0,5302.0,6041.0,5181.0,3788.0,4163.0,5088.25,212.00058962181947,5076.0,371.19732561731973,4510.923076923077,810.2181890368504,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,3,False,True,False,False,False
2022-08-15,2022,8,33,5057,5202,319,1957.2,1947.17,1938.29,52.8,305.11,0,-0.0071,4978.0,5088.0,4861.0,5229.0,4854.0,5098.0,4721.0,2760.0,5411.0,4978.0,175.27692375209895,5087.666666666667,361.08783452564575,4552.192307692308,799.1743749260615,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,3,False,True,False,False,False
2022-08-22,2022,8,34,4747,5242,430,1945.87,1924.48,1936.78,74.8,302.6,0,-0.071,5029.0,5095.0,5057.0,4861.0,4968.0,4711.0,4970.0,3397.0,4750.0,5028.75,155.70137015025202,5094.916666666667,359.3798846835301,4640.538461538462,715.7356624212168,-0.8229838658936564,-0.5680647467311559,-0.8660254037844385,-0.5000000000000004,3,False,True,False,False,False
2022-08-29,2022,8,35,5104,4767,0,2109.1,2171.4,2010.58,73.6,307.55,0,0.0888,4974.0,5068.0,4747.0,5057.0,5229.0,5253.0,5072.0,4090.0,4881.0,4973.5,213.08136161256758,5067.833333333333,373.2427514569405,4692.461538461538,669.3814596039675,-0.8854560256532096,-0.4647231720437691,-0.8660254037844385,-0.5000000000000004,3,False,True,False,False,False
2022-09-05,2022,9,36,4415,4492,39,1907.59,1872.88,1836.13,33.7,302.57,0,0.0183,4942.0,5102.0,5104.0,4747.0,4861.0,5302.0,4693.0,3712.0,5702.0,4942.25,167.38652872916362,5102.083333333333,354.0856235261108,4731.461538461538,662.3789387212867,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,3,False,True,False,False,False
2022-09-12,2022,9,37,4594,4692,0,1775.3,1759.32,1864.57,76.3,302.97,0,-0.0607,4831.0,4967.0,4415.0,5104.0,5057.0,4854.0,6041.0,3957.0,3787.0,4830.75,319.22653920583167,4966.583333333333,261.00137872617773,4758.5,632.7869941773452,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,3,False,True,False,False,False
2022-09-19,2022,9,38,4652,4742,0,1926.69,1908.71,1976.05,40.4,302.78,0,-0.0092,4715.0,4925.0,4594.0,4415.0,4747.0,4968.0,5098.0,3810.0,4455.0,4715.0,292.68071340626295,4924.583333333333,277.93375873114127,4783.0,612.5205629201353,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,3,False,True,False,False,False
2022-09-26,2022,9,39,5386,5112,0,1899.97,1934.6,1908.01,64.0,297.73,0,-0.0765,4691.0,4920.0,4652.0,4594.0,5104.0,5229.0,4711.0,3074.0,4824.0,4691.25,293.07265879527614,4919.666666666667,282.53924372097464,4815.384615384615,580.4377711295548,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,3,False,True,False,False,False
2022-10-03,2022,10,40,3919,3896,242,2016.85,1954.44,2104.2,58.3,297.87,0,0.0755,4762.0,4931.0,5386.0,4652.0,4415.0,4861.0,5253.0,5501.0,4465.0,4761.75,428.2167480766397,4930.75,298.936638163273,4904.307692307692,469.4802035639636,-0.992708874098054,0.1205366802553232,-0.8660254037844386,0.5000000000000001,4,False,True,False,False,False
2022-10-10,2022,10,41,4053,4107,196,1796.23,1818.15,1807.51,52.6,299.86,0,-0.0137,4638.0,4816.0,3919.0,5386.0,4594.0,5057.0,5302.0,3462.0,3645.0,4637.75,599.6100816363905,4815.5,394.20979647436474,4843.461538461538,491.0732108978638,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,4,False,True,False,False,False
2022-10-17,2022,10,42,5372,5621,359,1857.36,1917.98,1802.9,31.0,313.45,0,0.0277,4502.0,4749.0,4053.0,3919.0,4652.0,4747.0,4854.0,4635.0,4137.0,4502.5,669.6877381785227,4748.75,450.84488866611355,4866.192307692308,435.05319391823895,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,4,False,True,False,False,False
2022-10-24,2022,10,43,4443,3944,0,2006.26,1954.37,2052.19,66.1,301.7,0,0.066,4682.0,4782.0,5372.0,4053.0,5386.0,5104.0,4968.0,4578.0,5105.0,4682.5,806.1275746844699,4782.416666666667,482.6669204126202,4894.538461538462,443.3185067888974,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,4,False,True,False,False,False
2022-10-31,2022,10,44,3169,3150,0,1917.31,1907.05,1982.25,64.3,300.79,0,0.0177,4447.0,4717.0,4443.0,5372.0,3919.0,4415.0,5229.0,4427.0,2804.0,4446.75,655.6576215271699,4716.916666666667,469.7121862149041,4889.346153846154,447.9407052106502,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,4,False,True,False,False,False
2022-11-07,2022,11,45,3412,3257,0,1760.42,1714.05,1815.07,28.8,301.84,0,-0.0039,4259.0,4576.0,3169.0,4443.0,4053.0,4594.0,4861.0,5181.0,4462.0,4259.25,913.4478182505368,4575.916666666667,644.1088923089889,4840.961538461538,555.0218360222756,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,4,False,True,False,False,False
2022-11-14,2022,11,46,4493,4735,332,1729.24,1705.83,1675.8,38.3,313.76,0,0.017,4099.0,4439.0,3412.0,3169.0,5372.0,4652.0,5057.0,4721.0,5049.0,4099.0,1012.5436616100393,4438.833333333333,704.6209597859655,4772.923076923077,616.6741715413036,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,4,False,True,False,False,False
2022-11-21,2022,11,47,4183,4902,385,1580.98,1586.82,1640.29,37.8,313.31,0,-0.0512,3879.0,4418.0,4493.0,3412.0,4443.0,5386.0,4747.0,4970.0,3656.0,3879.25,687.3331918848862,4417.666666666667,698.3089096763206,4764.153846153846,619.0585556993899,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,4,False,True,False,False,False
2022-11-28,2022,11,48,4443,4198,26,1710.38,1680.52,1770.68,38.5,312.5,0,-0.0151,3814.0,4341.0,4183.0,4493.0,3169.0,3919.0,5104.0,5072.0,3410.0,3814.25,625.7877036184069,4340.916666666667,665.8772011187166,4733.884615384615,627.7701061326873,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,4,False,True,False,False,False
2022-12-05,2022,12,49,4041,4128,439,1643.91,1680.1,1713.7,10.0,311.44,0,0.0135,4133.0,4343.0,4443.0,4183.0,3412.0,4053.0,4415.0,4693.0,2955.0,4132.75,499.34648959081073,4343.25,666.2093753604648,4709.692307692308,626.3372107247507,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,4,False,True,False,False,False
2022-12-12,2022,12,50,4589,4783,145,1709.24,1704.15,1743.62,45.0,304.79,0,0.023,4290.0,4297.0,4041.0,4443.0,4493.0,5372.0,4594.0,6041.0,3284.0,4290.0,214.5289413264925,4297.166666666667,666.4137171639264,4684.615384615385,639.9368141885926,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,4,False,True,False,False,False
2022-12-19,2022,12,51,4523,5013,153,1676.04,1673.44,1595.91,26.7,314.71,0,-0.021,4314.0,4292.0,4589.0,4041.0,4183.0,4443.0,4652.0,5098.0,3602.0,4314.0,247.6260621717061,4291.916666666667,663.6064631080586,4628.7692307692305,577.1049337992041,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,4,False,True,False,False,False
2022-12-26,2022,12,52,2458,2558,125,1697.95,1694.59,1727.56,31.4,316.79,0,-0.0162,4399.0,4220.0,4523.0,4589.0,4443.0,3169.0,5386.0,4711.0,3493.0,4399.0,246.01896945831697,4220.0,575.1225956263586,4606.653846153846,569.3696825302648,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,4,False,True,False,False,False
2023-01-02,2023,1,1,3064,3117,82,1856.7,1878.01,1761.91,18.5,326.56,0,0.0209,3903.0,4098.0,2458.0,4523.0,4041.0,3412.0,3919.0,5253.0,3937.0,3902.75,993.6573436887917,4098.25,767.2022519874055,4520.0,707.534875465513,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,1,False,True,False,False,False
2023-01-09,2023,1,2,3812,3823,0,1622.6,1615.5,1616.67,13.8,317.12,0,-0.0535,3658.0,4016.0,3064.0,2458.0,4589.0,4493.0,4053.0,5302.0,4282.0,3658.5,1065.8050165641612,4015.8333333333335,823.5570116969154,4435.807692307692,746.0158185577974,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,1,False,True,False,False,False
2023-01-16,2023,1,3,3581,3286,0,1704.55,1706.09,1708.04,14.6,323.6,0,-0.0073,3464.0,3886.0,3812.0,3064.0,4523.0,4183.0,5372.0,4854.0,3861.0,3464.25,897.1474702262344,3885.8333333333335,704.5480606012428,4378.5,733.9468236868383,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,1,False,True,False,False,False
